Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Housing Starts (MoM) (Dec),-1.40%,,-1.80%,2023-01-19 13:30:00
USD,2.0,Housing Starts (MoM) (Jan),-4.50%,,-3.40%,2023-02-16 13:30:00
USD,2.0,Housing Starts (MoM) (Feb),9.80%,,-2.00%,2023-03-16 12:30:00
USD,2.0,Housing Starts (MoM) (Mar),-0.80%,0.40%,7.30%,2023-04-18 12:30:00
USD,2.0,Housing Starts (MoM) (Apr),2.20%,,-4.50%,2023-05-17 12:30:00
USD,2.0,Housing Starts (MoM) (May),21.70%,-0.80%,-2.90%,2023-06-20 12:30:00
USD,2.0,Housing Starts (MoM) (Jun),-8.00%,7.20%,15.70%,2023-07-19 12:30:00
USD,2.0,Housing Starts (MoM) (Jul),3.90%,2.70%,-11.70%,2023-08-16 12:30:00
USD,2.0,Housing Starts (MoM) (Aug),-11.30%,,2.00%,2023-09-19 12:30:00
USD,2.0,Housing Starts (MoM) (Sep),7.00%,,-12.50%,2023-10-18 12:30:00
USD,2.0,Housing Starts (MoM) (Oct),1.90%,,3.10%,2023-11-17 13:30:00
USD,2.0,Housing Starts (MoM) (Nov),14.80%,,0.20%,2023-12-19 13:30:00
USD,2.0,Housing Starts (MoM) (Dec),-4.30%,,10.80%,2024-01-18 13:30:00
USD,2.0,Housing Starts (MoM) (Jan),-14.80%,0.00%,3.30%,2024-02-16 13:30:00
USD,2.0,Housing Starts (MoM) (Feb),10.70%,,-12.30%,2024-03-19 12:30:00
USD,2.0,Housing Starts (MoM) (Mar),-14.70%,-2.40%,12.70%,2024-04-16 12:30:00
USD,2.0,Housing Starts (MoM) (Apr),5.70%,,-16.80%,2024-05-16 12:30:00
