Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Housing Starts (Dec),1.382M,1.359M,1.401M,2023-01-19 13:30:00
USD,2.0,Housing Starts (Jan),1.309M,1.360M,1.371M,2023-02-16 13:30:00
USD,2.0,Housing Starts (Feb),1.450M,1.310M,1.321M,2023-03-16 12:30:00
USD,2.0,Housing Starts (Mar),1.420M,1.400M,1.432M,2023-04-18 12:30:00
USD,2.0,Housing Starts (Apr),1.401M,1.400M,1.371M,2023-05-17 12:30:00
USD,2.0,Housing Starts (May),1.631M,1.400M,1.340M,2023-06-20 12:30:00
USD,2.0,Housing Starts (Jun),1.434M,1.480M,1.559M,2023-07-19 12:30:00
USD,2.0,Housing Starts (Jul),1.452M,1.448M,1.398M,2023-08-16 12:30:00
USD,2.0,Housing Starts (Aug),1.283M,1.440M,1.447M,2023-09-19 12:30:00
USD,2.0,Housing Starts (Sep),1.358M,1.380M,1.269M,2023-10-18 12:30:00
USD,2.0,Housing Starts (Oct),1.372M,1.345M,1.346M,2023-11-17 13:30:00
USD,2.0,Housing Starts (Nov),1.560M,1.360M,1.359M,2023-12-19 13:30:00
USD,2.0,Housing Starts (Dec),1.460M,1.426M,1.525M,2024-01-18 13:30:00
USD,2.0,Housing Starts (Jan),1.331M,1.450M,1.562M,2024-02-16 13:30:00
USD,2.0,Housing Starts (Feb),1.521M,1.430M,1.374M,2024-03-19 12:30:00
USD,2.0,Housing Starts (Mar),1.321M,1.480M,1.549M,2024-04-16 12:30:00
USD,2.0,Housing Starts (Apr),1.360M,1.420M,1.287M,2024-05-16 12:30:00
